NAME,SMILES,Set,Obs,MW,stdMW,nTA,SCBO,RBN,nDB,nH,nN,nO,nHM,nHet,H%,C%,N%,O%,X%,nCsp3,max_conj_path,nCIR,nIR,nFR,Rbrid,NRS,nRingAtoms,nSpiro,nR05,nR06,nR10,D/DTrain06,X3,X4,X2v,X2sol,X5sol,RDCHI,Eta_betaP,Eta_C,Eta_F,Eta_FL,Eta_D_beta,nCp,nCs,nCt,nCrs,nCrt,nCrq,nCar,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCONHR,nArCONR2,nCONN,nArNHR,nRNR2,nArOR,nCR2X2,nCRX3,nArX,nPyridines,nHAcc,C-001,C-002,C-003,C-005,C-006,C-008,C-011,C-012,C-016,C-025,C-026,C-027,C-028,C-029,C-032,C-034,C-040,C-041,C-043,C-044,H-046,H-047,H-048,H-049,H-051,H-052,O-056,O-058,O-059,O-060,N-068,N-070,N-071,N-072,N-073,N-074,F-084,S-107,SsCH3,SssCH2,SdsCH,SaaCH,SsssCH,SdssC,SaasC,SaaaC,SssssC,SssNH,SsssN,SaaN,SaasN,SaaO,SsF,NssCH2,NdsCH,NaaCH,NsssCH,NdssC,NaasC,NaaaC,NssssC,NssNH,NsssN,NdsN,NaasN,NsOH,NssO,minssCH2,minaaCH,mindssC,minaasC,minssNH,minsssN,minsF,gmin,MaxsCH3,MaxssCH2,MaxdsCH,MaxaaCH,MaxsssCH,MaxdssC,MaxaasC,MaxssssC,MaxsNH2,MaxdsN,MaxaaN,MaxsOH,MaxdO,MaxssO,gmax,T(N..N),T(N..O),T(N..S),T(N..F),T(N..Cl),T(O..O),T(O..S),T(O..F),T(O..Cl),T(S..F),T(F..F),T(F..Cl),B01[C-O],B01[C-S],B01[N-N],B02[C-O],B02[C-S],B02[N-N],B02[N-O],B02[N-S],B02[O-O],B03[C-O],B03[N-N],B03[N-O],B03[N-F],B03[O-F],B03[F-F],B04[C-O],B04[N-N],B04[N-O],B04[N-S],B04[N-F],B04[O-O],B04[F-F],B05[C-O],B05[C-F],B05[N-N],B05[N-O],B05[N-F],B05[O-O],B05[O-F],B06[C-O],B06[C-S],B06[C-F],B06[N-N],B06[N-O],B06[N-F],B06[O-O],B06[O-F],B06[F-F],B07[C-N],B07[C-O],B07[C-S],B07[C-F],B07[N-O],B07[N-F],B07[O-O],B07[O-F],B08[C-N],B08[C-O],B08[C-S],B08[N-O],B08[N-F],B08[O-F],B09[C-C],B09[C-N],B09[C-O],B09[C-F],B09[N-F],B09[O-F],B10[C-C],B10[C-N],B10[C-O],B10[C-F],B10[N-F],B10[O-F],F01[C-N],F01[C-O],F01[C-S],F01[N-N],F01[N-O],F02[C-C],F02[C-N],F02[C-O],F02[C-S],F02[C-F],F02[N-N],F02[N-O],F02[N-S],F02[O-O],F02[F-F],F03[C-N],F03[C-O],F03[C-S],F03[C-F],F03[N-N],F03[N-O],F03[N-S],F03[N-F],F03[N-Cl],F03[O-O],F03[O-F],F03[F-F],F04[C-C],F04[C-N],F04[C-O],F04[C-S],F04[C-F],F04[C-Cl],F04[N-N],F04[N-O],F04[N-S],F04[N-F],F04[O-O],F04[O-S],F04[O-F],F04[F-F],F05[C-N],F05[C-O],F05[C-S],F05[C-F],F05[C-Cl],F05[N-N],F05[N-O],F05[N-F],F05[O-O],F05[O-F],F05[S-F],F05[F-F],F06[C-C],F06[C-N],F06[C-O],F06[C-S],F06[C-F],F06[C-Cl],F06[N-N],F06[N-O],F06[N-F],F06[O-O],F06[O-S],F06[O-F],F06[F-F],F07[C-N],F07[C-O],F07[C-S],F07[C-F],F07[C-Cl],F07[N-N],F07[N-O],F07[N-F],F07[O-O],F07[O-F],F07[S-F],F08[C-C],F08[C-N],F08[C-O],F08[C-S],F08[C-F],F08[C-Cl],F08[N-N],F08[N-O],F08[N-F],F08[O-O],F08[O-F],F09[C-N],F09[C-O],F09[C-S],F09[C-F],F09[C-Cl],F09[N-O],F09[N-F],F09[O-O],F09[O-F],F10[C-C],F10[C-N],F10[C-O],F10[C-S],F10[C-F],F10[C-Cl],F10[N-O],F10[N-F],F10[O-O],F10[O-F],F10[F-F],Uc,Hy,TPSA(NO),TPSA(Tot),ESOL,SAacc,SAdon,SAscore
21,Cc1ccc(/C=N\NC(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F)cc1,Train,0,434.37,6.636202617,8,39,7,2,16,2,3,0,11,34.7826087,41.30434783,4.347826087,6.52173913,13.04347826,5,8,2,2,0,0,2,12,0,0,2,0,233.1375254,8.862586363,6.492494929,6.075481192,9.71444767,4.836056418,4.036341729,16,24.46199515,33.81765991,7.718085003,-2.75,3,0,0,0,0,0,12,7,5,2,0,0,0,0,0,0,0,2,0,2,0,0,11,1,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,3,11,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1.874028757,-3.328313625,1.289274281,9.748395352,0,-0.992597369,0.295432141,0,-9.310511683,2.090650865,0,0,0,0,74.2095789,2,1,7,0,1,5,0,2,1,0,1,0,0,2,-1.691796419,0.841446523,-0.992597369,-0.491000391,2.090650865,0,12.31122814,-4.677782711,1.874028757,-1.636517206,1.289274281,1.799324448,0,-0.992597369,0.998437547,-4.632728973,0,3.689351419,0,0,12.32382843,4.585428466,12.42529816,0,25,0,96,0,14,0,111,0,0,111,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,2,5,0,1,0,20,4,7,0,6,0,1,0,0,6,6,7,0,0,0,1,0,0,0,0,6,0,14,8,6,0,6,0,0,1,0,0,1,0,0,0,7,3,0,12,0,0,2,0,2,0,0,0,11,6,7,0,15,0,0,1,0,0,0,0,0,4,7,0,9,0,0,0,3,0,3,0,16,1,4,0,0,0,0,0,6,0,9,0,5,0,9,0,0,3,0,0,13,0,3,0,12,0,0,0,0,0,0,3.906890596,-0.216859401,59.92,59.92,-5.329544049,171.4566184,17.88822857,3.969245401
22,COc1ccc(C(N)=O)cc1NC(=O)CC(O)(C(F)(F)F)C(F)(F)F,Train,0,374.27,6.839488933,11,30,5,2,12,2,4,0,12,32.43243243,35.13513514,5.405405405,10.81081081,16.21621622,5,8,1,1,0,0,1,6,0,0,1,0,99.73318903,8.420088786,5.829110743,4.860058762,8.851215015,2.839517695,3.226474716,10,22.30823449,29.26175009,5.89807617,-6,2,1,1,0,0,0,6,3,3,1,0,0,1,0,0,0,0,1,0,2,0,0,12,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,6,0,0,2,0,1,2,0,1,0,0,0,2,0,0,0,0,1.107834428,-2.343300265,0,3.187805847,0,-2.766379165,-0.727397566,0,-17.51179203,1.724884259,0,0,0,0,75.473691,1,0,3,0,2,3,0,3,1,0,0,0,1,1,-2.343300265,0.902081444,-1.808268141,-0.3930565,1.724884259,0,12.5789485,-6.137153788,1.107834428,-2.343300265,0,1.165267818,0,-0.958111025,-0.151937831,-5.23748445,4.990938213,0,0,8.985861494,11.62787887,4.771832011,12.5789485,5,38,0,90,0,38,0,156,0,0,48,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,3,5,0,0,0,14,4,7,0,6,0,2,0,0,6,5,7,0,12,0,1,0,0,0,0,6,0,8,7,8,0,6,0,0,1,0,0,1,0,0,9,1,6,0,0,0,1,1,6,1,6,0,0,10,1,7,0,6,0,0,1,0,1,0,0,0,2,6,0,12,0,0,1,0,2,0,0,6,1,4,0,12,0,0,0,0,0,6,2,2,0,18,0,1,0,1,0,0,0,0,0,0,0,0,6,0,6,0,3.169925001,1.973184598,101.65,101.65,-3.027163491,244.6417029,93.59128132,3.634405938
25,O=C(NCC(F)(F)F)Nc1nnc(C(F)(F)F)s1,Train,0,294.21,7.466121825,7,21.5,2,1,4,4,1,1,12,18.18181818,27.27272727,18.18181818,4.545454545,27.27272727,3,5,1,1,0,0,1,5,0,1,0,0,0,4.888811779,3.441899245,3.810502191,5.668786737,1.809614109,2.876317383,6,13.34666376,16.09981995,4.064437586,-6.25,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,-1.607375874,0,0,0,-1.322037509,-1.865165856,0,-9.337657903,3.103531037,0,5.690568429,0,0,71.31690681,1,0,0,0,1,2,0,2,2,0,0,0,0,0,-1.607375874,0,-1.322037509,-1.31146168,1.401679186,0,11.69850967,-4.72218006,0,-1.607375874,0,0,0,-1.322037509,-0.553704176,-4.615477844,0,0,2.962380952,0,10.8534812,0,12.0737926,16,13,10,126,0,0,4,36,0,30,102,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,2,1,0,3,4,0,1,6,2,2,3,0,6,5,2,1,0,1,0,0,6,0,0,0,0,2,3,1,0,6,0,1,1,1,3,0,1,0,0,2,1,1,0,0,1,1,6,0,3,0,0,1,3,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,3,3,1,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.807354922,0.810625867,66.91,95.15,-3.005365187,184.2531229,36.02150137,3.868906385
26,CC(C)CC(=O)NCCNC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,Train,0,444.42,6.864331761,10,35,10,2,22,2,4,0,12,42.30769231,34.61538462,3.846153846,7.692307692,11.53846154,10,8,1,1,0,0,1,6,0,0,1,0,123.1861139,7.935482326,6.027904112,6.669496022,9.676824229,3.851074708,3.960688011,10,29.31260306,30.11180231,6.218894876,-9,4,1,1,0,0,0,6,3,3,1,0,0,1,0,0,0,0,2,0,2,0,0,12,2,1,1,0,4,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,7,11,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,3.689837559,-3.058261643,0,2.723476137,0.131822971,-1.140057123,-1.289325641,0,-9.317490911,4.897501011,0,0,0,0,74.09196138,5,0,3,1,2,3,0,2,2,0,0,0,0,2,-1.693160254,0.85131472,-0.900239145,-0.478678681,2.352071641,0,12.29300256,-4.68065668,1.844918779,0.279728575,0,0.95869561,0.131822971,-0.239817978,-0.373083473,-4.636834231,0,0,0,0,12.30299492,4.578046577,12.4043179,3,38,0,108,0,40,0,186,0,0,111,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,4,6,0,0,0,16,4,8,0,6,0,2,0,0,6,3,10,0,0,1,0,0,0,0,0,6,0,15,6,9,0,6,0,0,1,0,0,1,0,0,0,4,3,0,12,0,0,3,0,2,0,0,0,11,5,8,0,15,0,0,0,0,0,0,0,0,5,6,0,9,0,0,1,3,1,3,0,12,2,4,0,3,0,0,1,3,0,9,2,6,0,12,0,0,0,1,0,10,1,4,0,9,0,0,3,1,0,0,3.169925001,0.375014126,76.66,76.66,-4.047942965,198.0718108,36.02150137,3.547174059
27,O=C(NCCNC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F)Nc1ccccc1,Train,0,479.42,6.661207852,8,42,9,2,19,3,4,0,13,36.53846154,38.46153846,5.769230769,7.692307692,11.53846154,6,8,2,2,0,0,2,12,0,0,2,0,270.805713,9.52215601,7.215043778,6.468498241,10.78701322,5.167571288,4.357435001,16.5,27.4318581,37.98670157,8.43104442,-5,2,0,0,0,0,0,12,8,4,1,0,0,0,0,1,0,0,2,0,2,0,0,13,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,16,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,-3.546319255,0,11.16210758,0,-1.49805807,-0.828717413,0,-9.352076467,7.32392763,0,0,0,0,74.43238906,4,0,8,0,2,4,0,2,3,0,0,0,0,2,-1.711063795,0.835635708,-0.935277129,-0.50095971,2.334836821,0,12.34646005,-4.699169866,0,-0.048201463,0,1.758394684,0,-0.562780941,0.528854213,-4.652906601,0,0,0,0,12.40062154,4.590696296,12.4643363,10,66,0,183,0,40,0,186,0,0,111,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,6,6,0,0,0,19,5,7,0,6,1,3,0,0,6,6,10,0,0,1,0,0,0,0,0,6,0,16,8,9,0,6,0,0,1,0,0,1,0,0,0,5,5,0,12,0,1,3,0,2,0,0,0,12,7,9,0,15,0,0,0,0,0,0,0,0,6,5,0,9,0,0,2,3,1,3,0,11,6,4,0,3,0,0,1,3,0,9,5,5,0,12,0,1,0,1,0,11,3,5,0,9,0,1,3,1,0,0,3.906890596,0.981879964,88.69,88.69,-4.644655449,216.0825615,54.03225205,3.504986797
28,FC(F)(F)C(Oc1nc(NC2CCCCC2)nc(N2CCOCC2)n1)C(F)(F)F,Train,0,429.42,6.852131312,6,34,5,0,21,5,2,0,13,42,32,10,4,12,13,6,3,3,0,0,3,18,0,0,3,0,304.3688041,9.306546182,8.225480695,6.901399266,9.966614556,5.213315634,3.857703253,7.5,30.42723823,26.61344891,5.379377555,-13.25,2,7,0,6,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,13,0,5,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,10,0,0,0,4,0,0,1,1,0,1,1,0,0,0,0,0,0,5.968702254,0,0,-4.046261049,0,-1.189212491,0,-11.33141028,2.988827475,1.597494174,11.5559701,0,0,77.22814857,9,0,0,2,0,3,0,2,1,1,0,0,0,2,0.334312957,0,0,-1.028285856,2.988827475,1.597494174,12.8713581,-5.665705138,0,1.071048174,0,0,-0.016140427,0,-0.055825539,-5.665705138,0,0,4.17736489,0,0,5.199877174,12.8713581,26,43,0,186,0,7,0,78,0,0,48,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,11,4,0,0,0,16,4,4,0,6,7,2,0,0,6,17,2,0,6,0,1,0,0,0,0,6,0,10,13,1,0,6,0,3,3,0,0,0,0,0,9,13,3,0,0,0,0,2,12,0,0,0,0,9,16,6,0,12,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,18,1,0,0,18,2,3,0,18,0,0,0,0,0,0,0,4,0,24,0,0,0,0,0,4,0,2,0,12,0,0,0,0,6,0,2.807354922,-0.131607299,72.4,72.4,-5.095816451,183.2521086,18.01075068,3.800547595
30,Cc1ccc(C(=O)N2C3C=CC(C3)C2(C(F)(F)F)C(F)(F)F)cc1,Train,0,349.3,6.75319305,8,31,1,2,13,1,1,0,8,35.13513514,43.24324324,2.702702703,2.702702703,16.21621622,7,8,4,1,2,2,2,13,0,2,2,0,146.9316545,9.003375464,8.698676588,6.097522929,8.496274904,4.383462464,3.158260518,8.5,23.97713703,24.31130106,4.952276447,-7,3,2,2,2,2,0,6,4,2,1,2,0,0,1,0,0,0,0,0,2,0,0,8,1,1,1,0,0,1,1,0,2,2,0,0,0,0,0,0,1,0,0,0,3,7,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1.698942337,-0.378351836,2.163744856,5.42686319,-3.038007947,-1.2625,0.547888427,0,-15.43754618,0,-0.025462963,0,0,0,81.67199578,1,2,4,2,1,2,0,3,0,1,0,0,0,0,-0.378351836,1.240954271,-1.2625,-0.194976852,0,-0.025462963,13.6119993,-5.629182847,1.698942337,-0.378351836,1.242546296,1.472477324,-1.21569161,-1.2625,0.742865279,-4.179180485,0,0,0,0,12.549101,0,13.6119993,0,2,0,18,0,0,0,30,0,0,48,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,23,6,1,0,6,0,1,0,0,6,3,4,0,12,0,0,0,6,0,0,0,0,14,2,7,0,24,0,0,0,0,0,0,0,0,9,1,2,0,12,0,0,0,0,0,6,0,0,14,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.169925001,-0.658211956,20.31,20.31,-5.045082503,118.0299206,0,5.226851039
41,Cc1cc(C(F)(F)F)n(-c2nc(-c3nnc(SCc4ccc(C(F)(F)F)cc4)n3C)cs2)n1,Train,0,504.53,7.717181805,8,46.5,5,0,14,6,0,2,14,29.78723404,40.42553191,12.76595745,0,12.76595745,5,15,4,4,0,0,4,21,0,3,1,0,122.3296301,11.99169125,9.801671295,8.72344922,13.21630345,7.495064629,4.305098987,18.5,30.63590128,35.21237908,8.026548115,-3.5,3,0,0,0,0,0,14,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,10,1,0,0,1,1,0,0,0,0,2,0,0,2,0,0,1,0,0,1,2,0,10,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,3.130688089,0.35509192,0,7.315926063,0,0,0.404082846,0,-8.97988946,0,0,16.26550218,2.367787493,0,77.89998053,1,0,6,0,0,8,0,2,0,0,0,2,0,0,0.35509192,0.943836561,0,-0.924396779,0,0,12.68591091,-4.583349364,1.669284937,0.35509192,0,1.556371607,0,0,0.668728385,-4.396540096,0,0,4.243236787,0,0,0,13.28074927,54,0,47,318,0,0,0,0,0,105,165,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,10,0,4,2,0,21,13,0,2,6,3,0,4,0,6,12,0,6,9,3,0,2,3,0,0,0,0,12,14,0,6,12,0,1,0,2,3,0,0,0,0,8,0,5,6,0,2,0,3,0,0,3,0,12,11,0,2,9,0,3,0,0,0,0,0,0,14,0,1,3,0,1,0,0,0,0,3,13,11,0,2,3,0,0,0,6,0,0,6,0,5,6,0,0,9,0,0,8,4,0,3,6,0,0,3,0,0,0,4.459431619,-0.570883409,61.42,114.96,-6.892132136,156.5352315,0,4.413080958
42,CCOC(=O)C1(C(F)(F)F)N=C(C(F)(F)F)Nc2ccc(F)cc21,Train,0,358.24,6.677611395,9,30,3,2,9,2,2,0,11,27.27272727,39.39393939,6.060606061,6.060606061,21.21212121,5,6,3,0,2,1,1,10,0,0,2,1,118.3350927,8.310853998,6.882990089,4.701714439,7.391569221,3.942301293,3.054623977,9.5,21.55995016,27.95815456,5.604803477,-6.5,3,0,1,0,1,0,6,3,3,0,0,0,0,0,0,1,0,0,0,2,1,0,11,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,5,0,0,0,3,0,1,0,1,0,1,0,0,0,1,1,0,1.170558272,-0.536099065,0,1.602813445,0,-4.111494237,-3.037328515,0,-14.91070035,1.638521589,0,0,0,0,92.96412946,1,0,3,0,2,3,0,3,1,0,1,0,0,1,-0.536099065,0.295037321,-2.076296296,-1.181359127,1.638521589,0,12.90854332,-5.596828704,1.170558272,-0.536099065,0,0.657542045,0,-2.03519794,-0.746200869,-4.017314815,0,2.571157407,0,0,11.94640353,4.285371788,13.61665722,2,16,0,52,0,2,0,72,0,0,108,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,14,7,3,0,8,1,0,0,1,6,5,5,0,8,0,2,0,9,0,0,0,0,14,6,7,0,17,0,0,0,0,0,0,0,6,0,2,6,0,26,0,0,2,5,0,0,0,0,7,1,2,0,13,0,0,0,0,0,0,8,12,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.169925001,-0.095148228,50.69,50.69,-4.492380554,175.661888,18.01075068,4.188780262
43,COc1ccc(/C=N\NC(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F)cc1,Train,0,450.37,6.632995655,8,40,8,2,16,2,4,0,12,34.04255319,40.42553191,4.255319149,8.510638298,12.76595745,5,8,2,2,0,0,2,12,0,0,2,0,242.508954,9.270834653,6.803112146,5.937957329,9.883549649,4.933687491,4.129117446,16.5,24.82895971,35.83303478,8.162114049,-3.25,2,0,0,0,0,0,12,7,5,2,0,0,0,0,0,0,0,3,0,2,0,0,12,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,14,0,1,0,0,0,1,0,3,0,0,0,1,0,1,0,0,1.480462724,-3.349615668,1.247607615,9.195872918,0,-1.014449221,-0.230719538,0,-9.331094432,2.073386204,0,0,0,0,74.30459701,2,1,7,0,1,5,0,2,1,0,1,0,0,3,-1.703223179,0.829049829,-1.014449221,-0.5057119,2.073386204,0,12.32613001,-4.688769105,1.480462724,-1.64639249,1.247607615,1.632657781,0,-1.014449221,0.58640051,-4.642325327,0,3.674364174,0,0,12.35015075,4.991318542,12.44206899,0,38,0,96,0,46,0,198,0,0,111,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,2,7,0,1,0,19,4,9,0,6,0,1,0,0,6,6,9,0,0,0,1,0,0,0,0,6,0,15,8,7,0,6,0,0,1,0,0,1,0,0,0,7,4,0,12,0,0,2,0,2,0,0,0,12,5,7,0,15,0,0,2,0,0,0,0,0,4,7,0,9,0,0,1,3,0,3,0,15,2,5,0,0,0,0,0,6,0,9,0,5,0,9,0,0,3,1,0,12,0,6,0,12,0,0,0,0,0,0,3.906890596,-0.200836967,69.15,69.15,-4.956344592,182.4565063,17.88822857,3.7937008
44,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,Train,0,457.46,6.588247998,7,42,2,1,21,3,1,0,10,39.62264151,41.50943396,5.660377358,1.886792453,11.32075472,10,8,4,2,0,0,3,22,1,1,3,0,324.5533032,11.71457947,9.212069448,8.501785173,11.79404798,6.672008727,4.0735591,14,32.60614708,33.32970331,6.920361446,-7.25,2,3,0,3,0,1,11,3,3,1,0,0,0,1,0,0,0,0,0,2,0,1,10,0,3,0,0,4,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,2,13,0,2,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,4.286433851,0,8.190005112,0,-0.802744342,-2.555127963,0,-10.22471636,0,3.566348806,3.998543215,0,0,79.10559149,7,0,7,0,1,4,0,3,0,2,0,0,0,0,0.296640448,0.039721823,-0.802744342,-1.479512688,0,1.39800674,13.18426525,-4.990172984,0,0.842019322,0,1.881020303,0,-0.802744342,0.99353925,-0.244370394,0,0,3.998543215,0,13.01899952,0,13.18426525,16,18,0,180,0,0,0,36,0,0,66,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,8,1,0,0,0,31,9,1,0,6,0,1,0,0,6,10,4,0,12,0,0,0,0,0,0,0,0,28,4,4,0,12,0,2,0,0,0,0,0,0,0,8,6,0,18,0,0,0,0,0,0,0,0,25,5,1,0,0,0,0,1,6,0,0,6,9,6,1,0,12,0,0,0,0,0,0,0,19,3,2,0,12,0,1,0,0,0,0,5,2,0,18,0,0,0,0,0,11,1,0,0,6,0,1,6,0,0,0,3.807354922,-0.68144953,36.44,36.44,-5.979276842,137.939764,0,4.241680326
48,N#CC1=C(N)N(c2ccc(F)cc2F)C2=C(CCCC2)C1(C(F)(F)F)C(F)(F)F,Train,0,423.34,6.661424792,10,38,1,2,13,3,0,0,11,30.95238095,42.85714286,7.142857143,0,19.04761905,7,6,4,1,2,1,2,16,0,0,3,1,219.9750278,10.6394523,10.54493211,6.681059793,9.225470423,5.50250885,3.385421591,11.5,32.37851501,33.18331892,6.06236441,-7.25,2,4,0,4,0,1,6,3,3,0,1,2,0,0,0,0,0,0,0,2,2,0,11,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,6,3,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,-0.6013886,0,2.0587226,0,-4.526558957,-2.775672412,0,-16.40261127,0,0.664236111,0,0,0,111.5979734,4,0,3,0,4,3,0,3,0,1,0,0,0,0,-0.605032675,0.423704649,-1.776041667,-1.241499433,0,0.664236111,13.25971096,-5.910429251,0,0.235226442,0,0.847146636,0,-0.478788738,-0.537963908,-4.581752764,5.637134826,0,0,0,0,0,14.34877834,10,0,0,126,0,0,0,0,0,0,160,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,26,7,0,0,10,1,0,0,0,6,12,0,0,22,0,0,0,1,0,0,0,0,25,13,0,0,28,0,2,0,0,0,0,0,0,10,7,0,0,15,0,0,0,20,0,0,0,0,18,6,0,0,18,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,2,0,0,0,3,1,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3.321928095,0.364457879,53.05,53.05,-6.022832368,186.7617633,32.89718747,3.929531512
